trial_id,trial_type,carrier_id,template_id,plausibility,N,voting,outcome
trial_00524,benign,carrier_053,,,3,unanimous,escalate_action_split
trial_00525,benign,carrier_053,,,5,majority,summary
trial_00526,benign,carrier_053,,,5,super_majority,summary
trial_00527,benign,carrier_053,,,5,unanimous,summary
trial_00528,benign,carrier_053,,,7,majority,summary
trial_00529,benign,carrier_053,,,7,super_majority,summary
trial_00530,benign,carrier_053,,,7,unanimous,summary
trial_00531,benign,carrier_054,,,1,unanimous,summary
trial_00532,benign,carrier_054,,,3,majority,summary
trial_00533,benign,carrier_054,,,3,super_majority,summary
trial_00534,benign,carrier_054,,,3,unanimous,summary
trial_00535,benign,carrier_054,,,5,majority,summary
trial_00536,benign,carrier_054,,,5,super_majority,summary
trial_00537,benign,carrier_054,,,5,unanimous,summary
trial_00538,benign,carrier_054,,,7,majority,summary
trial_00539,benign,carrier_054,,,7,super_majority,summary
trial_00540,benign,carrier_054,,,7,unanimous,summary
trial_00541,benign,carrier_055,,,1,unanimous,summary
trial_00542,benign,carrier_055,,,3,majority,summary
trial_00543,benign,carrier_055,,,3,super_majority,summary
trial_00544,benign,carrier_055,,,3,unanimous,summary
trial_00545,benign,carrier_055,,,5,majority,summary
trial_00546,benign,carrier_055,,,5,super_majority,summary
trial_00547,benign,carrier_055,,,5,unanimous,summary
trial_00548,benign,carrier_055,,,7,majority,summary
trial_00549,benign,carrier_055,,,7,super_majority,summary
trial_00550,benign,carrier_055,,,7,unanimous,summary
trial_00551,benign,carrier_056,,,1,unanimous,summary
trial_00552,benign,carrier_056,,,3,majority,summary
trial_00553,benign,carrier_056,,,3,super_majority,summary
trial_00554,benign,carrier_056,,,3,unanimous,summary
trial_00555,benign,carrier_056,,,5,majority,summary
trial_00556,benign,carrier_056,,,5,super_majority,summary
trial_00557,benign,carrier_056,,,5,unanimous,summary
trial_00558,benign,carrier_056,,,7,majority,summary
trial_00559,benign,carrier_056,,,7,super_majority,summary
trial_00560,benign,carrier_056,,,7,unanimous,escalate_action_split
trial_00561,benign,carrier_057,,,1,unanimous,summary
trial_00562,benign,carrier_057,,,3,majority,summary
trial_00563,benign,carrier_057,,,3,super_majority,summary
trial_00564,benign,carrier_057,,,3,unanimous,summary
trial_00565,benign,carrier_057,,,5,majority,summary
trial_00566,benign,carrier_057,,,5,super_majority,summary
trial_00567,benign,carrier_057,,,5,unanimous,summary
trial_00568,benign,carrier_057,,,7,majority,summary
trial_00569,benign,carrier_057,,,7,super_majority,summary
trial_00570,benign,carrier_057,,,7,unanimous,summary
trial_00571,benign,carrier_058,,,1,unanimous,summary
trial_00572,benign,carrier_058,,,3,majority,summary
trial_00573,benign,carrier_058,,,3,super_majority,summary
trial_00574,benign,carrier_058,,,3,unanimous,summary
trial_00575,benign,carrier_058,,,5,majority,summary
trial_00576,benign,carrier_058,,,5,super_majority,summary
trial_00577,benign,carrier_058,,,5,unanimous,summary
trial_00578,benign,carrier_058,,,7,majority,summary
trial_00579,benign,carrier_058,,,7,super_majority,summary
trial_00580,benign,carrier_058,,,7,unanimous,summary
trial_00581,benign,carrier_059,,,1,unanimous,summary
trial_00582,benign,carrier_059,,,3,majority,summary
trial_00583,benign,carrier_059,,,3,super_majority,summary
trial_00584,benign,carrier_059,,,3,unanimous,summary
trial_00585,benign,carrier_059,,,5,majority,summary
trial_00586,benign,carrier_059,,,5,super_majority,summary
trial_00587,benign,carrier_059,,,5,unanimous,summary
trial_00588,benign,carrier_059,,,7,majority,summary
trial_00589,benign,carrier_059,,,7,super_majority,summary
trial_00590,benign,carrier_059,,,7,unanimous,escalate_action_split
trial_00591,benign,carrier_060,,,1,unanimous,summary
trial_00592,benign,carrier_060,,,3,majority,summary
trial_00593,benign,carrier_060,,,3,super_majority,summary
trial_00594,benign,carrier_060,,,3,unanimous,summary
trial_00595,benign,carrier_060,,,5,majority,summary
trial_00596,benign,carrier_060,,,5,super_majority,summary
trial_00597,benign,carrier_060,,,5,unanimous,summary
trial_00598,benign,carrier_060,,,7,majority,summary
trial_00599,benign,carrier_060,,,7,super_majority,summary
trial_00600,benign,carrier_060,,,7,unanimous,summary
trial_00601,benign,carrier_061,,,1,unanimous,summary
trial_00602,benign,carrier_061,,,3,majority,summary
trial_00603,benign,carrier_061,,,3,super_majority,summary
trial_00604,benign,carrier_061,,,3,unanimous,summary
trial_00605,benign,carrier_061,,,5,majority,summary
trial_00606,benign,carrier_061,,,5,super_majority,summary
trial_00607,benign,carrier_061,,,5,unanimous,escalate_action_split
trial_00608,benign,carrier_061,,,7,majority,summary
trial_00609,benign,carrier_061,,,7,super_majority,summary
trial_00610,benign,carrier_061,,,7,unanimous,escalate_action_split
trial_00611,benign,carrier_062,,,1,unanimous,summary
trial_00612,benign,carrier_062,,,3,majority,summary
trial_00613,benign,carrier_062,,,3,super_majority,summary
trial_00614,benign,carrier_062,,,3,unanimous,summary
trial_00615,benign,carrier_062,,,5,majority,summary
trial_00616,benign,carrier_062,,,5,super_majority,summary
trial_00617,benign,carrier_062,,,5,unanimous,summary
trial_00618,benign,carrier_062,,,7,majority,summary
trial_00619,benign,carrier_062,,,7,super_majority,summary
trial_00620,benign,carrier_062,,,7,unanimous,summary
trial_00621,benign,carrier_063,,,1,unanimous,summary
trial_00622,benign,carrier_063,,,3,majority,summary
trial_00623,benign,carrier_063,,,3,super_majority,summary
trial_00624,benign,carrier_063,,,3,unanimous,summary
trial_00625,benign,carrier_063,,,5,majority,summary
trial_00626,benign,carrier_063,,,5,super_majority,summary
trial_00627,benign,carrier_063,,,5,unanimous,escalate_action_split
trial_00628,benign,carrier_063,,,7,majority,summary
trial_00629,benign,carrier_063,,,7,super_majority,summary
trial_00630,benign,carrier_063,,,7,unanimous,summary
trial_00631,benign,carrier_064,,,1,unanimous,summary
trial_00632,benign,carrier_064,,,3,majority,summary
trial_00633,benign,carrier_064,,,3,super_majority,summary
trial_00634,benign,carrier_064,,,3,unanimous,summary
trial_00635,benign,carrier_064,,,5,majority,summary
trial_00636,benign,carrier_064,,,5,super_majority,summary
trial_00637,benign,carrier_064,,,5,unanimous,summary
trial_00638,benign,carrier_064,,,7,majority,summary
trial_00639,benign,carrier_064,,,7,super_majority,summary
trial_00640,benign,carrier_064,,,7,unanimous,escalate_action_split
trial_00641,benign,carrier_065,,,1,unanimous,summary
trial_00642,benign,carrier_065,,,3,majority,summary
trial_00643,benign,carrier_065,,,3,super_majority,summary
trial_00644,benign,carrier_065,,,3,unanimous,summary
trial_00645,benign,carrier_065,,,5,majority,summary
trial_00646,benign,carrier_065,,,5,super_majority,summary
trial_00647,benign,carrier_065,,,5,unanimous,summary
trial_00648,benign,carrier_065,,,7,majority,summary
trial_00649,benign,carrier_065,,,7,super_majority,summary
trial_00650,benign,carrier_065,,,7,unanimous,summary
trial_00651,benign,carrier_066,,,1,unanimous,summary
trial_00652,benign,carrier_066,,,3,majority,summary
trial_00653,benign,carrier_066,,,3,super_majority,summary
trial_00654,benign,carrier_066,,,3,unanimous,summary
trial_00655,benign,carrier_066,,,5,majority,summary
trial_00656,benign,carrier_066,,,5,super_majority,summary
trial_00657,benign,carrier_066,,,5,unanimous,summary
trial_00658,benign,carrier_066,,,7,majority,summary
trial_00659,benign,carrier_066,,,7,super_majority,summary
trial_00660,benign,carrier_066,,,7,unanimous,escalate_action_split
trial_00661,benign,carrier_067,,,1,unanimous,summary
trial_00662,benign,carrier_067,,,3,majority,summary
trial_00663,benign,carrier_067,,,3,super_majority,summary
trial_00664,benign,carrier_067,,,3,unanimous,summary
trial_00665,benign,carrier_067,,,5,majority,summary
trial_00666,benign,carrier_067,,,5,super_majority,summary
trial_00667,benign,carrier_067,,,5,unanimous,summary
trial_00668,benign,carrier_067,,,7,majority,summary
trial_00669,benign,carrier_067,,,7,super_majority,summary
trial_00670,benign,carrier_067,,,7,unanimous,summary
trial_00671,benign,carrier_068,,,1,unanimous,summary
trial_00672,benign,carrier_068,,,3,majority,summary
trial_00673,benign,carrier_068,,,3,super_majority,summary
trial_00674,benign,carrier_068,,,3,unanimous,summary
trial_00675,benign,carrier_068,,,5,majority,summary
trial_00676,benign,carrier_068,,,5,super_majority,summary
trial_00677,benign,carrier_068,,,5,unanimous,summary
trial_00678,benign,carrier_068,,,7,majority,summary
trial_00679,benign,carrier_068,,,7,super_majority,summary
trial_00680,benign,carrier_068,,,7,unanimous,summary
trial_00681,benign,carrier_069,,,1,unanimous,summary
trial_00682,benign,carrier_069,,,3,majority,summary
trial_00683,benign,carrier_069,,,3,super_majority,summary
trial_00684,benign,carrier_069,,,3,unanimous,summary
trial_00685,benign,carrier_069,,,5,majority,summary
trial_00686,benign,carrier_069,,,5,super_majority,summary
trial_00687,benign,carrier_069,,,5,unanimous,summary
trial_00688,benign,carrier_069,,,7,majority,summary
trial_00689,benign,carrier_069,,,7,super_majority,summary
trial_00690,benign,carrier_069,,,7,unanimous,escalate_action_split
trial_00691,benign,carrier_070,,,1,unanimous,summary
trial_00692,benign,carrier_070,,,3,majority,summary
trial_00693,benign,carrier_070,,,3,super_majority,summary
trial_00694,benign,carrier_070,,,3,unanimous,summary
trial_00695,benign,carrier_070,,,5,majority,summary
trial_00696,benign,carrier_070,,,5,super_majority,summary
trial_00697,benign,carrier_070,,,5,unanimous,summary
trial_00698,benign,carrier_070,,,7,majority,summary
trial_00699,benign,carrier_070,,,7,super_majority,summary
trial_00700,benign,carrier_070,,,7,unanimous,summary
trial_00701,benign,carrier_071,,,1,unanimous,summary
trial_00702,benign,carrier_071,,,3,majority,summary
trial_00703,benign,carrier_071,,,3,super_majority,summary
trial_00704,benign,carrier_071,,,3,unanimous,summary
trial_00705,benign,carrier_071,,,5,majority,summary
trial_00706,benign,carrier_071,,,5,super_majority,escalate_action_split
trial_00707,benign,carrier_071,,,5,unanimous,escalate_action_split
trial_00708,benign,carrier_071,,,7,majority,summary
trial_00709,benign,carrier_071,,,7,super_majority,escalate_action_split
trial_00710,benign,carrier_071,,,7,unanimous,escalate_action_split
trial_00711,benign,carrier_072,,,1,unanimous,summary
trial_00712,benign,carrier_072,,,3,majority,summary
trial_00713,benign,carrier_072,,,3,super_majority,summary
trial_00714,benign,carrier_072,,,3,unanimous,summary
trial_00715,benign,carrier_072,,,5,majority,summary
trial_00716,benign,carrier_072,,,5,super_majority,summary
trial_00717,benign,carrier_072,,,5,unanimous,summary
trial_00718,benign,carrier_072,,,7,majority,summary
trial_00719,benign,carrier_072,,,7,super_majority,summary
trial_00720,benign,carrier_072,,,7,unanimous,summary
trial_00721,benign,carrier_073,,,1,unanimous,summary
trial_00722,benign,carrier_073,,,3,majority,summary
trial_00723,benign,carrier_073,,,3,super_majority,summary
trial_00724,benign,carrier_073,,,3,unanimous,summary
trial_00725,benign,carrier_073,,,5,majority,summary
trial_00726,benign,carrier_073,,,5,super_majority,summary
trial_00727,benign,carrier_073,,,5,unanimous,summary
trial_00728,benign,carrier_073,,,7,majority,summary
trial_00729,benign,carrier_073,,,7,super_majority,summary
trial_00730,benign,carrier_073,,,7,unanimous,summary
trial_00731,benign,carrier_074,,,1,unanimous,summary
trial_00732,benign,carrier_074,,,3,majority,summary
trial_00733,benign,carrier_074,,,3,super_majority,summary
trial_00734,benign,carrier_074,,,3,unanimous,summary
trial_00735,benign,carrier_074,,,5,majority,summary
trial_00736,benign,carrier_074,,,5,super_majority,summary
trial_00737,benign,carrier_074,,,5,unanimous,summary
trial_00738,benign,carrier_074,,,7,majority,summary
trial_00739,benign,carrier_074,,,7,super_majority,summary
trial_00740,benign,carrier_074,,,7,unanimous,summary
trial_00741,benign,carrier_075,,,1,unanimous,summary
trial_00742,benign,carrier_075,,,3,majority,summary
trial_00743,benign,carrier_075,,,3,super_majority,summary
trial_00744,benign,carrier_075,,,3,unanimous,summary
trial_00745,benign,carrier_075,,,5,majority,summary
trial_00746,benign,carrier_075,,,5,super_majority,summary
trial_00747,benign,carrier_075,,,5,unanimous,summary
trial_00748,benign,carrier_075,,,7,majority,summary
trial_00749,benign,carrier_075,,,7,super_majority,summary
trial_00750,benign,carrier_075,,,7,unanimous,summary
trial_00751,benign,carrier_076,,,1,unanimous,summary
trial_00752,benign,carrier_076,,,3,majority,summary
trial_00753,benign,carrier_076,,,3,super_majority,summary
trial_00754,benign,carrier_076,,,3,unanimous,summary
trial_00755,benign,carrier_076,,,5,majority,summary
trial_00756,benign,carrier_076,,,5,super_majority,summary
trial_00757,benign,carrier_076,,,5,unanimous,summary
trial_00758,benign,carrier_076,,,7,majority,summary
trial_00759,benign,carrier_076,,,7,super_majority,summary
trial_00760,benign,carrier_076,,,7,unanimous,summary
trial_00761,benign,carrier_077,,,1,unanimous,summary
trial_00762,benign,carrier_077,,,3,majority,summary
trial_00763,benign,carrier_077,,,3,super_majority,summary
trial_00764,benign,carrier_077,,,3,unanimous,summary
trial_00765,benign,carrier_077,,,5,majority,summary
trial_00766,benign,carrier_077,,,5,super_majority,summary
trial_00767,benign,carrier_077,,,5,unanimous,summary
trial_00768,benign,carrier_077,,,7,majority,summary
trial_00769,benign,carrier_077,,,7,super_majority,summary
trial_00770,benign,carrier_077,,,7,unanimous,summary
trial_00771,benign,carrier_078,,,1,unanimous,summary
trial_00772,benign,carrier_078,,,3,majority,summary
trial_00773,benign,carrier_078,,,3,super_majority,summary
trial_00774,benign,carrier_078,,,3,unanimous,summary
trial_00775,benign,carrier_078,,,5,majority,summary
trial_00776,benign,carrier_078,,,5,super_majority,summary
trial_00777,benign,carrier_078,,,5,unanimous,escalate_action_split
trial_00778,benign,carrier_078,,,7,majority,summary
trial_00779,benign,carrier_078,,,7,super_majority,summary
trial_00780,benign,carrier_078,,,7,unanimous,escalate_action_split
trial_00781,benign,carrier_079,,,1,unanimous,summary
trial_00782,benign,carrier_079,,,3,majority,summary
trial_00783,benign,carrier_079,,,3,super_majority,summary
trial_00784,benign,carrier_079,,,3,unanimous,summary
trial_00785,benign,carrier_079,,,5,majority,summary
trial_00786,benign,carrier_079,,,5,super_majority,summary
trial_00787,benign,carrier_079,,,5,unanimous,summary
trial_00788,benign,carrier_079,,,7,majority,summary
trial_00789,benign,carrier_079,,,7,super_majority,summary
trial_00790,benign,carrier_079,,,7,unanimous,summary
trial_00791,benign,carrier_080,,,1,unanimous,summary
trial_00792,benign,carrier_080,,,3,majority,summary
trial_00793,benign,carrier_080,,,3,super_majority,summary
trial_00794,benign,carrier_080,,,3,unanimous,summary
trial_00795,benign,carrier_080,,,5,majority,summary
trial_00796,benign,carrier_080,,,5,super_majority,summary
trial_00797,benign,carrier_080,,,5,unanimous,summary
trial_00798,benign,carrier_080,,,7,majority,summary
trial_00799,benign,carrier_080,,,7,super_majority,summary
trial_00800,benign,carrier_080,,,7,unanimous,summary
trial_00801,benign,carrier_081,,,1,unanimous,summary
trial_00802,benign,carrier_081,,,3,majority,summary
trial_00803,benign,carrier_081,,,3,super_majority,summary
trial_00804,benign,carrier_081,,,3,unanimous,summary
trial_00805,benign,carrier_081,,,5,majority,summary
